"Name","Description","Latitude","Longitude"
CIERRE DE VIAS,OID_: 41<br>Dirección: CIERRE CENTRO HISTORICO: GUAYAQUIL Y ORIENTE<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2179737<br>longitud: -78.5073272,-0.2179737,-78.5073272
CIERRE DE VIAS,OID_: 42<br>Dirección: CIERRE CENTRO HISTORICO: VARGAS Y MANABI<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2185814<br>longitud: -78.5092505,-0.2185814,-78.5092505
CIERRE DE VIAS,OID_: 43<br>Dirección: CIERRE CENTRO HISTORICO: VARGAS Y ORIENTE<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2172725<br>longitud: -78.5081406,-0.2172725,-78.5081406
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: 10 de Agosto y Patria<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2065019<br>longitud: -78.4993682,-0.2065019,-78.4993682
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: Patria y Amazonas<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2077331<br>longitud: -78.497141,-0.2077331,-78.497141
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: Patria y 6 de Diciembre<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2087738<br>longitud: -78.4956175,-0.2087738,-78.4956175
CIERRE DE VIAS,OID_: <br>Dirección: Av. Sena<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.2341501<br>longitud: -78.5111868,-0.2341501,-78.5111868
CIERRE DE VIAS,OID_: <br>Dirección: Guayaquiñ y Sucre<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.222475<br>longitud: -78.5123635,-0.222475,-78.5123635
CIERRE DE VIAS,OID_: <br>Dirección: Oriente y Benalcazar<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2156979<br>longitud: -78.5100249,-0.2156979,-78.5100249
CIERRE DE VIAS,OID_: <br>Dirección: Oriente y Garcia Moreno<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2162187<br>longitud: -78.5093772,-0.2162187,-78.5093772
CIERRE DE VIAS,OID_: <br>Dirección: Oriente y venezuela<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2167726<br>longitud: -78.5087628,-0.2167726,-78.5087628
CIERRE DE VIAS,OID_: <br>Dirección: Cuenca y Esmeraldas<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.215791<br>longitud: -78.5112886,-0.215791,-78.5112886
CIERRE DE VIAS,OID_: <br>Dirección: Huancavilca y Los Rios<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.3377056<br>longitud: -78.4812436,-0.3377056,-78.4812436
CIERRE DE VIAS,OID_: <br>Dirección: Av. Ilaló y Juan Montalvo<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.3057691<br>longitud: -78.471909,-0.3057691,-78.471909
CIERRE TOTAL,OID_: <br>Dirección: Bernardo Dávalos<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2536749<br>longitud: -78.4965806,-0.2536749,-78.4965806
CIERRE DE VIAS,OID_: <br>Dirección: Imbabura y Mideros<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2183165<br>longitud: -78.5158303,-0.2183165,-78.5158303
CIERRE DE VIAS,OID_: <br>Dirección: Cuenca y Mideros<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2194073<br>longitud: -78.5144963,-0.2194073,-78.5144963
CIERRE DE VIAS,OID_: <br>Dirección: Sucre y Cuenca<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2200459<br>longitud: -78.5148785,-0.2200459,-78.5148785
CIERRE DE VIAS,OID_: <br>Dirección: Linea Alfaro<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2487738<br>longitud: -78.4770561,-0.2487738,-78.4770561
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: Av. 10 de Agosto y Buenos Aires<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2106573<br>longitud: -78.5009742,-0.2106573,-78.5009742
CIERRE DE VIAS,OID_: <br>Dirección: Av. 10 de Agosto y Sta. Prisca<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2146709<br>longitud: -78.5033508,-0.2146709,-78.5033508
CIERRE DE VIAS,OID_: <br>Dirección: <br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2165498<br>longitud: -78.5049021,-0.2165498,-78.5049021
CIERRE DE VIAS,OID_: <br>Dirección: <br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2172311<br>longitud: -78.5055566,-0.2172311,-78.5055566
CIERRE DE VIAS,OID_: <br>Dirección: <br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.211915<br>longitud: -78.508051,-0.211915,-78.508051
CIERRE DE VIAS,OID_: <br>Dirección: <br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2148506<br>longitud: -78.5070479,-0.2148506,-78.5070479
CIERRE DE VIAS,OID_: <br>Dirección: <br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2153656<br>longitud: -78.5064685,-0.2153656,-78.5064685
CIERRE DE VIAS,OID_: <br>Dirección: <br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2229158<br>longitud: -78.5117283,-0.2229158,-78.5117283
CIERRE DE VIAS,OID_: <br>Dirección: <br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2202231<br>longitud: -78.5094661,-0.2202231,-78.5094661
CIERRE DE VIAS,OID_: <br>Dirección: <br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2184743<br>longitud: -78.5067973,-0.2184743,-78.5067973
CIERRE DE VIAS,OID_: <br>Dirección: <br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2197323<br>longitud: -78.5078595,-0.2197323,-78.5078595
VIAS CON ESCOMBROS,"ID: 1<br>DIRECCIÓN: Av. Manuel Córdova Galarza y Equinocciál, Mitad del Mundo<br>LATITUD: -0.004169<br>LONGITUD: -78.452638",-0.004169,-78.452638
VIAS CON ESCOMBROS,ID: 2<br>DIRECCIÓN: 6 de Diciembre y Patria<br>LATITUD: -0.2086933<br>LONGITUD: -78.4955642,-0.2086933,-78.4955642
VIAS CON ESCOMBROS,ID: 3<br>DIRECCIÓN: Av. Maldonado-Puente de Cutuglahua<br>LATITUD: -0.3772465<br>LONGITUD: -78.5523891,-0.3772465,-78.5523891
VIAS CON ESCOMBROS,ID: 4<br>DIRECCIÓN: Redondel de Gualo<br>LATITUD: -0.1417157<br>LONGITUD: -78.443466,-0.1417157,-78.443466
VIAS CON ESCOMBROS,"ID: 5<br>DIRECCIÓN: Av. Simón Bolívar, sector Caminos del Inca<br>LATITUD: -0.3251047<br>LONGITUD: -78.5196112",-0.3251047,-78.5196112
VIAS CON ESCOMBROS,ID: 6<br>DIRECCIÓN: Av. Mariscal Sucre y Guayanayñan<br>LATITUD: -0.2995424<br>LONGITUD: -78.5586652,-0.2995424,-78.5586652
VIAS CON ESCOMBROS,ID: 7<br>DIRECCIÓN: Av. Mariscal Sucre y Pedro Concha<br>LATITUD: -0.3236454<br>LONGITUD: -78.5565084,-0.3236454,-78.5565084
VIAS CON ESCOMBROS,ID: 8<br>DIRECCIÓN: Nanegalito_La Armenia<br>LATITUD: 0.0663351<br>LONGITUD: -78.6925578,0.0663351,-78.6925578
VIAS CON ESCOMBROS,ID: 9<br>DIRECCIÓN: Av. Huancavilca -Amaguaña.<br>LATITUD: -0.3727651<br>LONGITUD: -78.5029009,-0.3727651,-78.5029009
VIAS CON ESCOMBROS,ID: 10<br>DIRECCIÓN: Inguiñaro entrada al Quinche<br>LATITUD: -0.1158017<br>LONGITUD: -78.295033,-0.1158017,-78.295033
VIAS CON ESCOMBROS,ID: 12<br>DIRECCIÓN: Sector Alma Lojana_Av. Rumiñahui<br>LATITUD: -0.2338939<br>LONGITUD: -78.4843082,-0.2338939,-78.4843082
VIAS CON ESCOMBROS,"ID: 13<br>DIRECCIÓN: Av. Simón Bolívar, sector Caminos del Inca<br>LATITUD: -0.1613194<br>LONGITUD: -78.447509",-0.1613194,-78.447509
VIAS CON ESCOMBROS,ID: 14<br>DIRECCIÓN: San Miguel del Común<br>LATITUD: -0.0916073<br>LONGITUD: -78.4118513,-0.0916073,-78.4118513
VIAS CON ESCOMBROS,ID: 15<br>DIRECCIÓN: Panamericana norte km0<br>LATITUD: -0.0960355<br>LONGITUD: -78.4682589,-0.0960355,-78.4682589
VIAS CON ESCOMBROS,ID: 17<br>DIRECCIÓN: Redondel Guayllabamba<br>LATITUD: -0.0486348<br>LONGITUD: -78.3421798,-0.0486348,-78.3421798
VIAS CON ESCOMBROS,ID: 18<br>DIRECCIÓN: Maldonado y S59<br>LATITUD: -0.3420269<br>LONGITUD: -78.5487908,-0.3420269,-78.5487908
VIAS CON ESCOMBROS,ID: 19<br>DIRECCIÓN: Mariscal Sucre y Julio Andrade<br>LATITUD: -0.3182153<br>LONGITUD: -78.5575392,-0.3182153,-78.5575392
VIAS CON ESCOMBROS,ID: 20<br>DIRECCIÓN: Mariscal Sucre y Ecuatoriana<br>LATITUD: -0.3080393<br>LONGITUD: -78.5593745,-0.3080393,-78.5593745
VIAS CON ESCOMBROS,ID: 21<br>DIRECCIÓN: Mariscal Sucre y Matilde Álvarez<br>LATITUD: -0.2831229<br>LONGITUD: -78.5546577,-0.2831229,-78.5546577
VIAS CON ESCOMBROS,ID: 22<br>DIRECCIÓN: Quitumbeñan y Felicio Angulo<br>LATITUD: -0.315476<br>LONGITUD: -78.5534628,-0.315476,-78.5534628
VIAS CON ESCOMBROS,ID: 23<br>DIRECCIÓN: Guayanay Ñan y Rumichaca Ñan<br>LATITUD: -0.3009398<br>LONGITUD: -78.556411,-0.3009398,-78.556411
VIAS CON ESCOMBROS,ID: 24<br>DIRECCIÓN: Mariscal Sucre y Leopoldo Chávez<br>LATITUD: -0.3259932<br>LONGITUD: -78.5560517,-0.3259932,-78.5560517
