"Name","Description","Latitude","Longitude"
CIERRE DE VIAS,OID_: <br>Dirección: E35 sector Pifo<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.2259151<br>longitud: -78.3467546,-0.2259151,-78.3467546
CIERRE DE VIAS,OID_: <br>Dirección: E35 y Quito<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.1651801<br>longitud: -78.3233498,-0.1651801,-78.3233498
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: REDONDEL DE GUAYLLABAMBA<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.0487561<br>longitud: -78.3421835,-0.0487561,-78.3421835
MANIFESTACIONES,OID_: <br>Dirección: Veintimilla y 6 de diciembre<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.205586<br>longitud: -78.4919318,-0.205586,-78.4919318
CIERRE DE VIAS,OID_: <br>Dirección: Redondel de la Moneda<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.0895588<br>longitud: -78.3927491,-0.0895588,-78.3927491
CIERRE DE VIAS,OID_: <br>Dirección: 12 DE OCTUBRE Y MADRID ( AMBOS SENTIDOS DE CIRCULACION)<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2066204<br>longitud: -78.4879596,-0.2066204,-78.4879596
MANIFESTACIONES,OID_: <br>Dirección: Patria y Amazonas<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2077263<br>longitud: -78.4971074,-0.2077263,-78.4971074
MANIFESTACIONES,OID_: <br>Dirección: Wilson y 6 de diciembre<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.2048022<br>longitud: -78.4908989,-0.2048022,-78.4908989
CIERRE DE VIAS,OID_: <br>Dirección: ROCAFUERTE Y GUAYAQUIL<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2237904<br>longitud: -78.5133641,-0.2237904,-78.5133641
CIERRE DE VIAS,OID_: <br>Dirección: VENEZUELA Y OLMEDO<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2186571<br>longitud: -78.5104247,-0.2186571,-78.5104247
CIERRE DE VIAS,OID_: <br>Dirección: LUIS FELIPE BORJA Y TARQUI<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.2109439<br>longitud: -78.4989035,-0.2109439,-78.4989035
CIERRE DE VIAS,OID_: <br>Dirección: VENEZUELA Y MATOVELLE<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2135715<br>longitud: -78.5062659,-0.2135715,-78.5062659
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: 12 DE OCTUBRE Y MARISCAL FOCH<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2066415<br>longitud: -78.4883,-0.2066415,-78.4883
CIERRE DE VIAS,OID_: <br>Dirección: JUAN LEON MERA Y AV. PATRIA<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2081291<br>longitud: -78.4962724,-0.2081291,-78.4962724
CIERRE DE VIAS,OID_: <br>Dirección: REINA VICTORIA Y 18 DE SEPTIEMBRE<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2077621<br>longitud: -78.495409,-0.2077621,-78.495409
CIERRE DE VIAS,OID_: <br>Dirección: ANDALUCIA Y LADRON DE GUEVARA<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2124309<br>longitud: -78.491821,-0.2124309,-78.491821
CIERRE DE VIAS,OID_: <br>Dirección: AV. INTERVALLES SECTOR CUNUNYACU<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.23049<br>longitud: -78.4299033,-0.23049,-78.4299033
CIERRE DE VIAS,OID_: <br>Dirección: E35 SECTOR QUINCHE Y AV. QUITO<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.1081495<br>longitud: -78.2979412,-0.1081495,-78.2979412
CIERRE DE VIAS,OID_: <br>Dirección: E35 - INGRESO A PINTAG<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.3310801<br>longitud: -78.3837795,-0.3310801,-78.3837795
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: PANAMERICANA NORTE Y KM 0<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.0914229<br>longitud: -78.4115641,-0.0914229,-78.4115641
CIERRE DE VIAS,OID_: <br>Dirección: E28B Y LEONIDAS PROAÑO<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.1054021<br>longitud: -78.4330963,-0.1054021,-78.4330963
CIERRE DE VIAS,OID_: <br>Dirección: AV. PATRIA Y 18 DE SEPTIEMBRE<br>Estado movilizacion: PARCIALMENTE HABILITADA<br>latitud: -0.2055489<br>longitud: -78.4999126,-0.2055489,-78.4999126
CIERRE DE VIAS,OID_: <br>Dirección: AV. PATRIA Y 9 DE OCTUBRE SENTIDO ORIENTE - OCCIDENTE <br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2072894<br>longitud: -78.4978101,-0.2072894,-78.4978101
CIERRE DE VIAS,OID_: <br>Dirección: CHAGUAR Y MONJAS (SAN ANTONIO DE PICHINCHA)<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.012171<br>longitud: -78.4429867,-0.012171,-78.4429867
CIERRE DE VIAS,OID_: <br>Dirección: AV. PATRIA Y 10 DE AGOSTO ( AMBOS SENTIDOS DE CIRCULACION)<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2064562<br>longitud: -78.499333,-0.2064562,-78.499333
CIERRE DE VIAS,OID_: <br>Dirección: AV. 6 DE DICIEMBRE Y 18 DE SEPTIEMBRE (AMBOS SENTIDOS DE CIRCULACION)<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2081845<br>longitud: -78.4949805,-0.2081845,-78.4949805
CIERRE DE VIAS,OID_: <br>Dirección: AV. 12 DE OCTUBRE Y LADRON DE GUEVARA<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2102275<br>longitud: -78.4937037,-0.2102275,-78.4937037
CIERRE DE VIAS,OID_: <br>Dirección: AV. 12 DE OCTUBRE Y GORGE WASHINGTON<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2098186<br>longitud: -78.4930611,-0.2098186,-78.4930611
CIERRE DE VIAS,OID_: <br>Dirección: AV. 12 DE OCTUBRE Y FRANCISCO ROBLES<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2092821<br>longitud: -78.4924023,-0.2092821,-78.4924023
CIERRE DE VIAS,OID_: <br>Dirección: AV. 12 DE OCTUBRE Y VICENTE RAMON ROCA<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2088221<br>longitud: -78.4916405,-0.2088221,-78.4916405
CIERRE DE VIAS,OID_: <br>Dirección: AV. 12 DE OCTUBRE Y ALFREDO MENA CAAMANO<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2080165<br>longitud: -78.4902285,-0.2080165,-78.4902285
CIERRE TOTAL,OID_: <br>Dirección: AV. 12 DE OCTUBRE Y WILSON<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2072476<br>longitud: -78.4892298,-0.2072476,-78.4892298
CIERRE DE VIAS,OID_: <br>Dirección: AV. 10 DE AGOSTO Y AV. GRAN COLOMBIA<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2164184<br>longitud: -78.5045597,-0.2164184,-78.5045597
CIERRE DE VIAS Y MANIFESTACIONES,OID_: <br>Dirección: AV. VELASCO IBARRA (SECTOR COLISEO RUMIÑAHUI)<br>Estado movilizacion: CIERRE TOTAL<br>latitud: -0.2138396<br>longitud: -78.4896732,-0.2138396,-78.4896732
VIAS CON ESCOMBROS,ID: 8<br>DIRECCIÓN: Nanegalito_La Armenia<br>LATITUD: 0.0663351<br>LONGITUD: -78.6925578,0.0663351,-78.6925578
VIAS CON ESCOMBROS,ID: <br>DIRECCIÓN: San Miguel de Común<br>LATITUD: -0.0914947<br>LONGITUD: -78.4116718,-0.0914947,-78.4116718
VIAS CON ESCOMBROS,ID: <br>DIRECCIÓN: INTERVALLES-COMUNA LA TOGLLA<br>LATITUD: -0.2502769<br>LONGITUD: -78.4423093,-0.2502769,-78.4423093
VIAS CON ESCOMBROS,ID: <br>DIRECCIÓN: EL QUINCHE-SECTOR ESTADIO<br>LATITUD: -0.1155854<br>LONGITUD: -78.2950381,-0.1155854,-78.2950381
VIAS CON ESCOMBROS,ID: <br>DIRECCIÓN: SECTOR CUNUNYACU<br>LATITUD: -0.2305051<br>LONGITUD: -78.4297888,-0.2305051,-78.4297888
VIAS CON ESCOMBROS,ID: <br>DIRECCIÓN: REDONDEL GUAYLLABAMBA<br>LATITUD: -0.0485581<br>LONGITUD: -78.3422046,-0.0485581,-78.3422046
VIAS CON ESCOMBROS,ID: <br>DIRECCIÓN: INGRESO A PINTAG<br>LATITUD: -0.3310341<br>LONGITUD: -78.3838197,-0.3310341,-78.3838197
VIAS CON ESCOMBROS,ID: <br>DIRECCIÓN: SECTOR SANTA ISABEL<br>LATITUD: -0.3390138<br>LONGITUD: -78.4825068,-0.3390138,-78.4825068
